VariableCode,RegionCode,YearCode,AggValue
rgdpna,GRC,1966,71756.88687807560000000
rgdpna,GRC,1967,75825.13367832060000000
rgdpna,GRC,1968,81287.36659849150000000
rgdpna,IRN,1955,77942.67860396870000000
rgdpna,IRN,1956,87945.86112977330000000
rgdpna,IRN,1957,105535.78058951300000000
rgdpna,IRN,1958,119659.25841546200000000
rgdpna,IRN,1959,134212.82954557400000000
rgdpna,IRN,1960,147132.74273458800000000
rgdpna,IRN,1961,159666.98687318300000000
rgdpna,IRN,1962,170272.88575968700000000
rgdpna,IRN,1963,180685.95012098100000000
rgdpna,IRN,1964,194762.87046125000000000
rgdpna,IRN,1965,221759.70399053200000000
rgdpna,IRN,1966,246828.19226772200000000
rgdpna,IRN,1967,273825.02579700400000000
rgdpna,IRN,1968,308535.24033465300000000
rgdpna,IRN,1969,349030.49062857600000000
rgdpna,IRN,1970,212117.97773007400000000
rgdpna,IRN,1971,238301.45624048300000000
rgdpna,IRN,1972,277099.64706967300000000
rgdpna,IRN,1973,300844.98790502400000000
rgdpna,IRN,1974,320774.11324897800000000
rgdpna,IRN,1975,338275.17582664400000000
rgdpna,IRN,1976,395559.42955893400000000
rgdpna,IRN,1977,391191.54210278800000000
rgdpna,IRN,1978,347955.35883756200000000
rgdpna,IRN,1979,320213.37094041900000000
rgdpna,IRN,1980,279220.15690942900000000
rgdpna,IRN,1981,270838.53503412200000000
rgdpna,IRN,1982,311064.41748497700000000
rgdpna,IRN,1983,351673.96572590100000000
rgdpna,AZE,1990,34577.22031868480000000
rgdpna,AZE,1991,34335.17977774440000000
rgdpna,AZE,1992,26575.42914697740000000
rgdpna,AZE,1993,20436.41183739450000000
rgdpna,AZE,1994,16419.68540698130000000
rgdpna,AZE,1995,14479.49513090160000000
rgdpna,AZE,1996,14661.21829173440000000
rgdpna,AZE,1997,15512.46430082070000000
rgdpna,AZE,1998,17058.46505501230000000
rgdpna,AZE,1999,18320.16736081960000000
rgdpna,AZE,2000,20352.66799704950000000
rgdpna,AZE,2001,22368.04844253310000000
rgdpna,AZE,2002,24731.93490728130000000
rgdpna,AZE,2003,27491.48631776770000000
rgdpna,AZE,2004,30282.37323297060000000
rgdpna,AZE,2005,38291.26562500000000000
rgdpna,AZE,2006,51483.52014973050000000
rgdpna,AZE,2007,64380.90240917410000000
rgdpna,AZE,2008,71302.18141904340000000
rgdpna,AZE,2009,77898.71506571630000000
rgdpna,AZE,2010,81827.18305364690000000
rgdpna,AZE,2011,81902.14072343940000000
rgdpna,BLZ,1970,369.77400572707100000
rgdpna,BLZ,1971,394.68785651985600000
rgdpna,BLZ,1972,413.04543167458300000
rgdpna,BLZ,1973,410.42292106481600000
rgdpna,BLZ,1974,448.58207672918300000
rgdpna,BLZ,1975,451.55001135408700000
rgdpna,BLZ,1976,448.58207672918300000
rgdpna,BLZ,1977,467.23766453378000000
rgdpna,BLZ,1978,504.12484834266800000
rgdpna,BLZ,1979,523.62841708879700000
rgdpna,BLZ,1980,546.52391048741800000
rgdpna,BLZ,1981,553.70813986416900000
rgdpna,BLZ,1982,552.14067084684800000
rgdpna,BLZ,1983,540.25403707721400000
rgdpna,BLZ,1984,550.96507019180700000
rgdpna,BLZ,1985,556.58183143759800000
rgdpna,BLZ,1986,582.18381179632100000
rgdpna,BLZ,1987,647.61092948152400000
rgdpna,BLZ,1988,707.16135924889800000
rgdpna,BLZ,1989,799.22945843888400000
rgdpna,BLZ,1990,890.90577878889200000
rgdpna,BLZ,1991,913.89015542358600000
rgdpna,BLZ,1992,969.00042264091600000
rgdpna,BLZ,1993,1031.09741708405000000
rgdpna,BLZ,1994,1056.49776485693000000
rgdpna,BLZ,1995,1100.50762215371000000
rgdpna,BLZ,1996,1117.87649794571000000
rgdpna,BLZ,1997,1158.02857957982000000
rgdpna,BLZ,1998,1200.83973946785000000
rgdpna,BLZ,1999,1305.78469455568000000
rgdpna,BLZ,2000,1474.45889179566000000
rgdpna,BLZ,2001,1547.31763595292000000
rgdpna,BLZ,2002,1626.11498821059000000
rgdpna,BLZ,2003,1777.94835650912000000
rgdpna,BLZ,2004,1860.29114643867000000
rgdpna,BLZ,2005,1917.54996483963000000
rgdpna,BLZ,2006,2025.33127006497000000
rgdpna,BLZ,2007,2030.91533439819000000
rgdpna,BLZ,2008,2107.49678811094000000
rgdpna,BLZ,2009,2106.96497246015000000
rgdpna,BLZ,2010,2164.75560651190000000
rgdpna,BLZ,2011,2216.01800579213000000
rgdpna,BMU,1970,941.48312348207500000
rgdpna,BMU,1971,973.84660607619700000
rgdpna,BMU,1972,991.49941472722100000
rgdpna,BMU,1973,1006.21008826686000000
rgdpna,BMU,1974,1015.03649279410000000
rgdpna,BMU,1975,1053.28424480408000000
rgdpna,BMU,1976,1147.43255707159000000
rgdpna,BMU,1977,1176.57081746025000000
rgdpna,BMU,1978,1200.39850798368000000
rgdpna,BMU,1979,1279.21855055804000000
rgdpna,BMU,1980,1327.85219402887000000
rgdpna,BMU,1981,1281.10520072896000000
rgdpna,BMU,1982,1282.29309121868000000
rgdpna,BMU,1983,1293.40336337152000000
rgdpna,BMU,1984,1267.06013969033000000
rgdpna,BMU,1985,1320.86460165500000000
rgdpna,BMU,1986,1379.42062638549000000
rgdpna,BMU,1987,1434.27322706504000000
rgdpna,BMU,1988,1453.20960264433000000
rgdpna,BMU,1989,1455.02637692782000000
rgdpna,BMU,1990,1416.52474237893000000
rgdpna,BMU,1991,1420.22816642987000000
rgdpna,BMU,1992,1381.51690421869000000
rgdpna,BMU,1993,1414.98747204860000000
rgdpna,BMU,1994,1437.34776812914000000
rgdpna,BMU,1995,1514.91004432635000000
rgdpna,BMU,1996,1573.60582083169000000
rgdpna,BMU,1997,1646.08213897977000000
rgdpna,BMU,1998,1710.44110942425000000
rgdpna,BMU,1999,1768.42216410409000000
rgdpna,BMU,2000,1821.18492377399000000
rgdpna,BMU,2001,1939.90909614938000000
rgdpna,BMU,2002,1910.28373073200000000
rgdpna,BMU,2003,1976.83146487529000000
rgdpna,BMU,2004,2028.13190766431000000
rgdpna,BMU,2005,2068.20821503134000000
rgdpna,BMU,2006,2184.46093644412000000
rgdpna,BMU,2007,2248.50826642611000000
rgdpna,BMU,2008,2269.50157468403000000
rgdpna,BMU,2009,2160.39995726322000000
rgdpna,BMU,2010,2118.94106828954000000
rgdpna,BMU,2011,2130.63852690147000000
rgdpna,COG,1960,1322.04936274177000000
rgdpna,COG,1961,1557.86705179729000000
rgdpna,COG,1962,1528.40494998550000000
rgdpna,COG,1963,1452.32715727772000000
rgdpna,COG,1964,1497.29779334201000000
rgdpna,COG,1965,1563.58058285605000000
rgdpna,COG,1966,1656.45804696104000000
rgdpna,COG,1967,1858.81758177535000000
rgdpna,COG,1968,2035.25267756137000000
rgdpna,COG,1969,2256.56857362089000000
rgdpna,COG,1970,2533.28375408070000000
rgdpna,COG,1971,2762.01849568302000000
rgdpna,COG,1972,2876.26533478093000000
rgdpna,COG,1973,3375.66263309576000000
rgdpna,COG,1974,3347.94034055885000000
rgdpna,COG,1975,3319.06438741339000000
rgdpna,COG,1976,3476.84039142404000000
rgdpna,COG,1977,3220.76217122244000000
rgdpna,COG,1978,3414.59437434239000000
rgdpna,COG,1979,3798.98720568406000000
rgdpna,COG,1980,4280.63190549269000000
rgdpna,DOM,2009,79599.03142401180000000
rgdpna,DOM,2010,85768.95319454750000000
rgdpna,DOM,2011,89613.91311123020000000
rgdpna,ECU,1951,6534.52871125425000000
rgdpna,ECU,1952,7290.63702925820000000
rgdpna,ECU,1953,7543.71032088092000000
rgdpna,ECU,1954,8259.36839965008000000
rgdpna,ECU,1955,8639.49692989486000000
rgdpna,ECU,1956,8928.09382905069000000
rgdpna,ECU,1957,9263.88267398042000000
rgdpna,ECU,1958,9517.21526200849000000
rgdpna,ECU,1959,9972.28045339976000000
rgdpna,ECU,1960,10524.84109320310000000
rgdpna,ECU,1961,11064.17761633340000000
rgdpna,ECU,1962,11608.44077116550000000
rgdpna,ECU,1963,11852.95728141160000000
rgdpna,ECU,1964,12730.93490993060000000
rgdpna,ECU,1965,13147.88352973530000000
rgdpna,ECU,1966,13469.15177596530000000
rgdpna,ECU,1967,14394.06205385290000000
rgdpna,ECU,1968,14974.10811262340000000
rgdpna,ECU,1969,15323.38037063140000000
rgdpna,ECU,1970,16312.85545345140000000
rgdpna,ECU,1971,17334.48328853040000000
rgdpna,ECU,1972,19834.35993420820000000
rgdpna,ECU,1973,24857.96848770430000000
rgdpna,ECU,1974,26460.16097759560000000
rgdpna,ECU,1975,27936.59470976330000000
rgdpna,ECU,1976,30513.74168191770000000
rgdpna,ECU,1977,32507.73103948500000000
rgdpna,ECU,1978,34650.29723813060000000
rgdpna,ECU,1979,36487.67156321170000000
rgdpna,ECU,1980,38277.85394791430000000
rgdpna,ECU,1981,39787.21832339680000000
rgdpna,ECU,1982,40259.65637330940000000
rgdpna,ECU,1983,39123.93811779580000000
rgdpna,ECU,1984,40768.13662485530000000
rgdpna,ECU,1985,42538.61248086130000000
rgdpna,ECU,1986,43856.35681199090000000
rgdpna,ECU,1987,41232.27718957890000000
rgdpna,ECU,1988,45569.26886655660000000
rgdpna,ECU,1989,45686.73013543070000000
rgdpna,ECU,1990,47070.33575685000000000
rgdpna,ECU,1991,49431.74811774890000000
rgdpna,ECU,1992,51194.44508344900000000
rgdpna,ECU,1993,52234.48296367690000000
rgdpna,ECU,1994,54691.49999960630000000
rgdpna,ECU,1995,55647.72588875740000000
rgdpna,ECU,1996,56984.40037531520000000
rgdpna,ECU,1997,59292.80244734040000000
rgdpna,ECU,1998,60547.20264154890000000
rgdpna,ECU,1999,57223.97204565650000000
rgdpna,ECU,2000,59601.58086437600000000
rgdpna,ECU,2001,62435.94615844860000000
rgdpna,ECU,2002,64576.09168394100000000
rgdpna,ECU,2003,66690.00328794600000000
rgdpna,ECU,2004,72574.71075671500000000
rgdpna,ECU,2005,76743.22121688400000000
rgdpna,ECU,2006,80389.67773757110000000
rgdpna,ECU,2007,82027.77694390380000000
rgdpna,ECU,2008,87968.00867038710000000
rgdpna,ECU,2009,88286.46146365970000000
rgdpna,ECU,2010,91448.36096448050000000
rgdpna,ECU,2011,98567.32555488740000000
rgdpna,ESP,1950,100998.81811901900000000
rgdpna,ESP,1951,117996.10470246900000000
rgdpna,ESP,1952,123668.10134099900000000
rgdpna,ESP,1953,119350.54772726300000000
rgdpna,ESP,1954,135831.99439914200000000
rgdpna,ESP,1955,144026.36665470200000000
rgdpna,ESP,1956,155162.92388942600000000
rgdpna,ESP,1957,161997.86556495500000000
rgdpna,ESP,1958,169066.45811448100000000
rgdpna,ESP,1959,164471.29074065900000000
rgdpna,ESP,1960,183617.65052048400000000
rgdpna,ESP,1961,207214.59890556700000000
rgdpna,ESP,1962,229391.90404778900000000
rgdpna,ESP,1963,252421.51802458300000000
rgdpna,ESP,1964,266029.09715738800000000
rgdpna,ESP,1965,285124.81716266300000000
rgdpna,ESP,1966,307355.01452373600000000
rgdpna,ESP,1967,319811.07172992600000000
rgdpna,ESP,1968,339788.74434566100000000
rgdpna,ESP,1969,372011.97118100100000000
rgdpna,ESP,1970,386499.00914664800000000
rgdpna,ESP,1971,404469.17807284800000000
rgdpna,ESP,1972,437432.38822391500000000
rgdpna,ESP,1973,471501.65784389600000000
rgdpna,ESP,1974,497994.32588530800000000
rgdpna,ESP,1975,500694.46765537200000000
rgdpna,ESP,1976,517236.36898887600000000
rgdpna,ESP,1977,531918.50763462100000000
rgdpna,ESP,1978,539700.49333951500000000
rgdpna,ESP,1979,539924.72004746900000000
rgdpna,ESP,1980,551850.18918135000000000
rgdpna,ESP,1981,551119.16086886700000000
rgdpna,ESP,1982,557988.65024461600000000
rgdpna,ESP,1983,567865.69530718000000000
rgdpna,ESP,1984,578000.32354774700000000
rgdpna,ESP,1985,591418.23031151200000000
rgdpna,ESP,1986,610658.96804786200000000
rgdpna,ESP,1987,644532.96979367000000000
rgdpna,ESP,1988,677367.56899904900000000
rgdpna,ESP,1989,710064.30678777700000000
rgdpna,ESP,1990,736914.63204232100000000
rgdpna,ESP,1991,755676.48274713700000000
rgdpna,ESP,1992,762698.34526963400000000
rgdpna,ESP,1993,754831.17457497900000000
rgdpna,ESP,1994,772820.27574732900000000
rgdpna,ESP,1995,794130.74873149300000000
rgdpna,ESP,1996,813324.98686150000000000
rgdpna,ESP,1997,844790.04190762800000000
rgdpna,ESP,1998,882536.61842205100000000
rgdpna,ESP,1999,924421.25377046700000000
rgdpna,ESP,2000,971102.81992354700000000
rgdpna,ESP,2001,1006736.76363224000000000
rgdpna,ESP,2002,1034021.16659331000000000
rgdpna,ESP,2003,1065966.64663316000000000
rgdpna,ESP,2004,1100709.70894568000000000
rgdpna,ESP,2005,1140155.25000000000000000
rgdpna,ESP,2006,1186630.50271219000000000
rgdpna,ESP,2007,1227915.56908448000000000
rgdpna,ESP,2008,1238864.84949703000000000
rgdpna,ESP,2009,1192472.39099968000000000
rgdpna,ESP,2010,1188658.51826935000000000
rgdpna,ESP,2011,1193625.60257201000000000
rgdpna,GBR,1950,484809.90048904700000000
rgdpna,GBR,1951,505501.66106869900000000
rgdpna,GBR,1952,509460.57013097900000000
rgdpna,GBR,1953,532961.21002562600000000
rgdpna,GBR,1954,548802.30755839600000000
rgdpna,GBR,1955,564764.71922345900000000
rgdpna,GBR,1956,570421.07501541800000000
rgdpna,GBR,1957,577502.39630061200000000
rgdpna,GBR,1958,579363.34404470500000000
rgdpna,GBR,1959,597621.82662639200000000
rgdpna,GBR,1960,622561.54544392900000000
rgdpna,GBR,1961,635972.98538025400000000
rgdpna,GBR,1962,647166.71461590800000000
rgdpna,GBR,1963,672197.06619692400000000
rgdpna,GBR,1964,709934.47484901400000000
rgdpna,GBR,1965,726444.54894742200000000
rgdpna,GBR,1966,740596.08486229800000000
rgdpna,GBR,1967,757106.15896070600000000
rgdpna,GBR,1968,811353.64171120400000000
rgdpna,GBR,1969,804277.90443513400000000
rgdpna,GBR,1970,820787.97853354200000000
rgdpna,GBR,1971,837240.98202531700000000
rgdpna,GBR,1972,867602.44657838200000000
rgdpna,GBR,1973,931054.76122688800000000
rgdpna,GBR,1974,915415.85399985200000000
rgdpna,GBR,1975,909219.67687412200000000
rgdpna,GBR,1976,934720.16083244400000000
rgdpna,GBR,1977,956810.87927817200000000
rgdpna,GBR,1978,989374.72986009000000000
rgdpna,GBR,1979,1016550.60033374000000000
rgdpna,GBR,1980,994398.92299032200000000
rgdpna,GBR,1981,981238.46984975100000000
rgdpna,GBR,1982,1001776.46628459000000000
rgdpna,GBR,1983,1038084.31605079000000000
rgdpna,GBR,1984,1065810.76881079000000000
rgdpna,GBR,1985,1104173.36365676000000000
rgdpna,GBR,1986,1148476.44082048000000000
rgdpna,GBR,1987,1200870.86459368000000000
rgdpna,GBR,1988,1261299.90888457000000000
rgdpna,GBR,1989,1290075.79433068000000000
rgdpna,GBR,1990,1300128.91825668000000000
rgdpna,GBR,1991,1282025.41656494000000000
rgdpna,GBR,1992,1283905.25619703000000000
rgdpna,GBR,1993,1312436.90430581000000000
rgdpna,GBR,1994,1368611.49176201000000000
rgdpna,GBR,1995,1410254.74554360000000000
rgdpna,GBR,1996,1450859.59671180000000000
rgdpna,GBR,1997,1498841.99117581000000000
rgdpna,GBR,1998,1551521.22923461000000000
rgdpna,GBR,1999,1600653.70495360000000000
rgdpna,GBR,2000,1668448.80685420000000000
rgdpna,GBR,2001,1716589.80444653000000000
rgdpna,GBR,2002,1758353.03544411000000000
rgdpna,GBR,2003,1825432.37925830000000000
rgdpna,GBR,2004,1878518.23475205000000000
rgdpna,GBR,2005,1930633.50000000000000000
rgdpna,GBR,2006,1980838.22032046000000000
rgdpna,GBR,2007,2052795.58081364000000000
rgdpna,GBR,2008,2032927.02758568000000000
rgdpna,GBR,2009,1952129.91548824000000000
rgdpna,GBR,2010,1987254.97762983000000000
rgdpna,GBR,2011,2002324.88813005000000000
rgdpna,GEO,1990,36960.35968027900000000
rgdpna,GEO,1991,29075.48294912980000000
rgdpna,GEO,1992,16136.13189737990000000
rgdpna,GEO,1993,11409.75035734360000000
rgdpna,GEO,1994,10225.28853475570000000
rgdpna,GEO,1995,10488.85119972810000000
rgdpna,GEO,1996,11672.63166035930000000
rgdpna,GEO,1997,12900.47477370460000000
rgdpna,GEO,1998,13301.03098510210000000
rgdpna,GEO,1999,13682.66827035690000000
rgdpna,GEO,2000,13934.20275581520000000
rgdpna,GEO,2001,14603.80414688690000000
rgdpna,GEO,2002,15403.19293179820000000
rgdpna,GEO,2003,17106.49356450660000000
rgdpna,GEO,2004,18108.87056865640000000
rgdpna,GEO,2005,19846.07421875000000000
rgdpna,GEO,2006,21708.42675537300000000
rgdpna,GEO,2007,24386.76736166280000000
rgdpna,GEO,2008,24951.10655727630000000
rgdpna,GEO,2009,24008.99492335130000000
rgdpna,GEO,2010,25510.28399998130000000
rgdpna,GEO,2011,27284.14152458190000000
rgdpna,GIN,1959,2646.54377812870000000
rgdpna,GIN,1960,3040.46337976808000000
rgdpna,GIN,1961,3289.57181699665000000
rgdpna,GIN,1962,3332.90571709368000000
rgdpna,GIN,1963,3367.09015378604000000
rgdpna,GIN,1964,3118.86330547927000000
rgdpna,GIN,1965,3259.78225864333000000
rgdpna,GIN,1966,3341.64013427535000000
rgdpna,GIN,1967,3271.59109229162000000
rgdpna,GIN,1968,3292.23041863617000000
rgdpna,GIN,1969,3224.18205316809000000
rgdpna,GIN,1970,2937.81476278053000000
rgdpna,GIN,1971,3095.45256810496000000
rgdpna,GIN,1972,3167.11785241542000000
rgdpna,GIN,1973,3216.75567263709000000
rgdpna,GIN,1974,3385.64246033887000000
rgdpna,GIN,1975,3483.04470483930000000
rgdpna,GIN,1976,3759.01916537718000000
rgdpna,GIN,1977,3632.97662731122000000
rgdpna,GIN,1978,3879.88332721518000000
rgdpna,GIN,1979,3833.01973957694000000
rgdpna,GIN,1980,3932.73145380779000000
rgdpna,GIN,1981,3956.71077869731000000
rgdpna,GIN,1982,4027.93176114768000000
rgdpna,GIN,1983,4080.29535073110000000
rgdpna,GIN,1984,4137.41987161548000000
rgdpna,GIN,1985,4344.28799315651000000
rgdpna,GIN,1986,4479.57086047577000000
rgdpna,GIN,1987,4627.39388460538000000
rgdpna,GIN,1988,4919.29530908501000000
rgdpna,GIN,1989,5116.23813598128000000
rgdpna,GIN,1990,5337.46742065509000000
rgdpna,GIN,1991,5415.11807840719000000
rgdpna,GIN,1992,5592.32794004308000000
rgdpna,GIN,1993,5874.65638792189000000
rgdpna,GIN,1994,6109.68159750315000000
rgdpna,GIN,1995,6395.61758537759000000
rgdpna,GIN,1996,6725.43070160914000000
rgdpna,GIN,1997,7073.89313890806000000
rgdpna,GIN,1998,7398.23876948357000000
rgdpna,GIN,1999,7731.93460215958000000
rgdpna,GIN,2000,7954.99119255498000000
rgdpna,GIN,2001,8249.32586667976000000
rgdpna,GIN,2002,8678.29081174709000000
rgdpna,GIN,2003,8782.43030148775000000
rgdpna,GIN,2004,8984.42619842197000000
rgdpna,GIN,2005,9253.95898437500000000
rgdpna,GIN,2006,9341.92015964220000000
rgdpna,GIN,2007,9506.20509793646000000
rgdpna,GIN,2008,9966.27715868513000000
rgdpna,GIN,2009,9955.63225897348000000
rgdpna,GIN,2010,10146.09686590040000000
rgdpna,GIN,2011,10572.23293426820000000
rgdpna,GNB,1960,768.67313345783700000
rgdpna,GNB,1961,794.11033021242600000
rgdpna,GNB,1962,765.69308771757100000
rgdpna,GNB,1963,886.02782322370400000
rgdpna,GNB,1964,868.63464543115700000
rgdpna,GNB,1965,873.21544756452500000
rgdpna,GNB,1966,722.13479428064200000
rgdpna,GNB,1967,799.32080317631000000
rgdpna,GNB,1968,818.08765458344200000
rgdpna,GNB,1969,846.22950809527400000
rgdpna,GNB,1970,649.77962392225100000
rgdpna,GNB,1971,624.36695416587100000
rgdpna,GNB,1972,664.16947909136400000
rgdpna,GNB,1973,671.54104801945100000
rgdpna,GNB,1974,702.15822306685200000
rgdpna,GNB,1975,757.24663857987500000
rgdpna,GNB,1976,794.68078794442400000
rgdpna,GNB,1977,737.70161927680700000
rgdpna,GNB,1978,834.53265402698400000
rgdpna,GNB,1979,851.17443962535000000
rgdpna,GNB,1980,715.38954785702200000
rgdpna,GNB,1981,711.83040058354900000
rgdpna,GNB,1982,741.72727034892700000
rgdpna,GNB,1983,716.50854112531000000
rgdpna,GNB,1984,755.91652587839200000
rgdpna,GNB,1985,788.42091076508400000
rgdpna,GNB,1986,780.53671229494400000
rgdpna,GNB,1987,824.57099342670700000
rgdpna,GNB,1988,881.46660799041400000
rgdpna,GNB,1989,921.13069442782100000
rgdpna,GNB,1990,951.52265676523900000
rgdpna,GNB,1991,980.07016430318800000
rgdpna,GNB,1992,990.37268435287900000
rgdpna,GNB,1993,1010.68521255993000000
rgdpna,GNB,1994,1042.55415381687000000
rgdpna,GNB,1995,1088.58081018877000000
rgdpna,GNB,1996,1138.61669396171000000
rgdpna,GNB,1997,1212.66632848798000000
rgdpna,GNB,1998,883.36469618286700000
rgdpna,GNB,1999,950.81794495339700000
rgdpna,GNB,2000,1022.22239075586000000
rgdpna,GNB,2001,1042.33826875324000000
rgdpna,GNB,2002,1028.28809576160000000
rgdpna,GNB,2003,1032.30450258025000000
rgdpna,GNB,2004,1055.27891618552000000
rgdpna,GNB,2005,1097.45812988281000000
rgdpna,GNB,2006,1128.37491161312000000
rgdpna,GNB,2007,1174.61742244150000000
rgdpna,GNB,2008,1221.35102263888000000
rgdpna,GNB,2009,1317.68297450005000000
rgdpna,GNB,2010,1338.32283913036000000
rgdpna,GNB,2011,1395.87072121465000000
rgdpna,GNQ,1960,300.68140381283600000
rgdpna,GNQ,1961,304.98405288217600000
rgdpna,GNQ,1962,304.73445219758600000
rgdpna,GNQ,1963,317.54960071205900000
rgdpna,GNQ,1964,330.37485501034700000
rgdpna,GNQ,1965,320.81175990321600000
rgdpna,GNQ,1966,331.22956486678900000
rgdpna,GNQ,1967,347.70868908913100000
rgdpna,GNQ,1968,355.77452506528000000
rgdpna,GNQ,1969,364.71302997151800000
rgdpna,GNQ,1970,364.27332691186800000
rgdpna,GNQ,1971,379.88342329640000000
rgdpna,GNQ,1972,388.26272892533100000
rgdpna,GNQ,1973,416.70060399054400000
rgdpna,GNQ,1974,429.35044375761900000
rgdpna,GNQ,1975,457.59420364297900000
rgdpna,GNQ,1976,458.92065742991500000
rgdpna,GNQ,1977,492.50258498039900000
rgdpna,GNQ,1978,467.84995608102500000
rgdpna,GNQ,1979,444.49142843609400000
rgdpna,GNQ,1980,466.00586178929000000
rgdpna,GNQ,1981,492.89081535521900000
